Epoch: [6][249/596], lr: 0.00025	Time 0.531 (0.533)	Data 0.000 (0.011)	Loss 0.0258 (0.0786)	Prec@1 100.000 (97.750)	Prec@5 100.000 (99.900)
Epoch: [6][250/596], lr: 0.00025	Time 0.505 (0.533)	Data 0.000 (0.011)	Loss 0.0075 (0.0783)	Prec@1 100.000 (97.759)	Prec@5 100.000 (99.900)
Epoch: [6][251/596], lr: 0.00025	Time 0.527 (0.533)	Data 0.000 (0.011)	Loss 0.1097 (0.0784)	Prec@1 93.750 (97.743)	Prec@5 100.000 (99.901)
Epoch: [6][252/596], lr: 0.00025	Time 0.532 (0.533)	Data 0.000 (0.011)	Loss 0.1017 (0.0785)	Prec@1 93.750 (97.727)	Prec@5 100.000 (99.901)
Epoch: [6][253/596], lr: 0.00025	Time 0.519 (0.533)	Data 0.000 (0.011)	Loss 0.0227 (0.0783)	Prec@1 100.000 (97.736)	Prec@5 100.000 (99.902)
Epoch: [6][254/596], lr: 0.00025	Time 0.509 (0.533)	Data 0.000 (0.011)	Loss 0.0103 (0.0780)	Prec@1 100.000 (97.745)	Prec@5 100.000 (99.902)
Epoch: [6][255/596], lr: 0.00025	Time 0.510 (0.533)	Data 0.000 (0.011)	Loss 0.0054 (0.0778)	Prec@1 100.000 (97.754)	Prec@5 100.000 (99.902)
Epoch: [6][256/596], lr: 0.00025	Time 0.510 (0.533)	Data 0.000 (0.011)	Loss 0.0243 (0.0776)	Prec@1 100.000 (97.763)	Prec@5 100.000 (99.903)
Epoch: [6][257/596], lr: 0.00025	Time 0.552 (0.533)	Data 0.000 (0.011)	Loss 0.0063 (0.0773)	Prec@1 100.000 (97.771)	Prec@5 100.000 (99.903)
Epoch: [6][258/596], lr: 0.00025	Time 0.506 (0.533)	Data 0.000 (0.011)	Loss 0.0096 (0.0770)	Prec@1 100.000 (97.780)	Prec@5 100.000 (99.903)
Epoch: [6][259/596], lr: 0.00025	Time 0.530 (0.533)	Data 0.000 (0.011)	Loss 0.0962 (0.0771)	Prec@1 93.750 (97.764)	Prec@5 100.000 (99.904)
Epoch: [6][260/596], lr: 0.00025	Time 0.515 (0.533)	Data 0.000 (0.011)	Loss 0.0620 (0.0770)	Prec@1 100.000 (97.773)	Prec@5 100.000 (99.904)
Epoch: [6][261/596], lr: 0.00025	Time 0.531 (0.533)	Data 0.000 (0.011)	Loss 0.2612 (0.0777)	Prec@1 93.750 (97.758)	Prec@5 100.000 (99.905)
Epoch: [6][262/596], lr: 0.00025	Time 0.516 (0.533)	Data 0.000 (0.011)	Loss 0.0478 (0.0776)	Prec@1 100.000 (97.766)	Prec@5 100.000 (99.905)
Epoch: [6][263/596], lr: 0.00025	Time 0.527 (0.533)	Data 0.000 (0.011)	Loss 0.0123 (0.0774)	Prec@1 100.000 (97.775)	Prec@5 100.000 (99.905)
Epoch: [6][264/596], lr: 0.00025	Time 0.505 (0.532)	Data 0.000 (0.010)	Loss 0.0903 (0.0774)	Prec@1 93.750 (97.759)	Prec@5 100.000 (99.906)
Epoch: [6][265/596], lr: 0.00025	Time 0.531 (0.532)	Data 0.000 (0.010)	Loss 0.0613 (0.0774)	Prec@1 93.750 (97.744)	Prec@5 100.000 (99.906)
Epoch: [6][266/596], lr: 0.00025	Time 0.517 (0.532)	Data 0.000 (0.010)	Loss 0.0038 (0.0771)	Prec@1 100.000 (97.753)	Prec@5 100.000 (99.906)
Epoch: [6][267/596], lr: 0.00025	Time 0.506 (0.532)	Data 0.000 (0.010)	Loss 0.0001 (0.0768)	Prec@1 100.000 (97.761)	Prec@5 100.000 (99.907)
Epoch: [6][268/596], lr: 0.00025	Time 0.507 (0.532)	Data 0.000 (0.010)	Loss 0.3526 (0.0778)	Prec@1 93.750 (97.746)	Prec@5 100.000 (99.907)
Epoch: [6][269/596], lr: 0.00025	Time 0.551 (0.532)	Data 0.000 (0.010)	Loss 0.0039 (0.0775)	Prec@1 100.000 (97.755)	Prec@5 100.000 (99.907)
Epoch: [6][270/596], lr: 0.00025	Time 0.506 (0.532)	Data 0.000 (0.010)	Loss 0.0043 (0.0773)	Prec@1 100.000 (97.763)	Prec@5 100.000 (99.908)
Epoch: [6][271/596], lr: 0.00025	Time 0.552 (0.532)	Data 0.000 (0.010)	Loss 0.0776 (0.0773)	Prec@1 93.750 (97.748)	Prec@5 100.000 (99.908)
Epoch: [6][272/596], lr: 0.00025	Time 0.509 (0.532)	Data 0.000 (0.010)	Loss 0.0375 (0.0771)	Prec@1 100.000 (97.756)	Prec@5 100.000 (99.908)
Epoch: [6][273/596], lr: 0.00025	Time 0.553 (0.532)	Data 0.000 (0.010)	Loss 0.0018 (0.0769)	Prec@1 100.000 (97.765)	Prec@5 100.000 (99.909)
Epoch: [6][274/596], lr: 0.00025	Time 0.510 (0.532)	Data 0.000 (0.010)	Loss 0.0088 (0.0766)	Prec@1 100.000 (97.773)	Prec@5 100.000 (99.909)
Epoch: [6][275/596], lr: 0.00025	Time 0.533 (0.532)	Data 0.000 (0.010)	Loss 0.2054 (0.0771)	Prec@1 93.750 (97.758)	Prec@5 100.000 (99.909)
Epoch: [6][276/596], lr: 0.00025	Time 0.506 (0.532)	Data 0.000 (0.010)	Loss 0.0135 (0.0768)	Prec@1 100.000 (97.766)	Prec@5 100.000 (99.910)
Epoch: [6][277/596], lr: 0.00025	Time 0.551 (0.532)	Data 0.000 (0.010)	Loss 0.0273 (0.0767)	Prec@1 100.000 (97.774)	Prec@5 100.000 (99.910)
Epoch: [6][278/596], lr: 0.00025	Time 0.506 (0.532)	Data 0.000 (0.010)	Loss 0.1381 (0.0769)	Prec@1 93.750 (97.760)	Prec@5 100.000 (99.910)
Epoch: [6][279/596], lr: 0.00025	Time 0.527 (0.532)	Data 0.000 (0.010)	Loss 0.0448 (0.0768)	Prec@1 100.000 (97.768)	Prec@5 100.000 (99.911)
Epoch: [6][280/596], lr: 0.00025	Time 0.521 (0.532)	Data 0.000 (0.010)	Loss 0.4182 (0.0780)	Prec@1 93.750 (97.754)	Prec@5 100.000 (99.911)
Epoch: [6][281/596], lr: 0.00025	Time 0.531 (0.532)	Data 0.000 (0.010)	Loss 0.2700 (0.0787)	Prec@1 93.750 (97.739)	Prec@5 93.750 (99.889)
Epoch: [6][282/596], lr: 0.00025	Time 0.506 (0.532)	Data 0.000 (0.010)	Loss 0.0988 (0.0787)	Prec@1 93.750 (97.725)	Prec@5 100.000 (99.890)
Epoch: [6][283/596], lr: 0.00025	Time 0.531 (0.532)	Data 0.000 (0.010)	Loss 0.1895 (0.0791)	Prec@1 93.750 (97.711)	Prec@5 100.000 (99.890)
Epoch: [6][284/596], lr: 0.00025	Time 0.506 (0.532)	Data 0.000 (0.010)	Loss 0.0243 (0.0789)	Prec@1 100.000 (97.719)	Prec@5 100.000 (99.890)
Epoch: [6][285/596], lr: 0.00025	Time 0.526 (0.532)	Data 0.000 (0.010)	Loss 0.0050 (0.0787)	Prec@1 100.000 (97.727)	Prec@5 100.000 (99.891)
Epoch: [6][286/596], lr: 0.00025	Time 0.517 (0.532)	Data 0.000 (0.010)	Loss 0.0024 (0.0784)	Prec@1 100.000 (97.735)	Prec@5 100.000 (99.891)
Epoch: [6][287/596], lr: 0.00025	Time 0.551 (0.532)	Data 0.000 (0.010)	Loss 0.1348 (0.0786)	Prec@1 93.750 (97.721)	Prec@5 100.000 (99.891)
Epoch: [6][288/596], lr: 0.00025	Time 0.506 (0.532)	Data 0.000 (0.010)	Loss 0.0175 (0.0784)	Prec@1 100.000 (97.729)	Prec@5 100.000 (99.892)
Epoch: [6][289/596], lr: 0.00025	Time 0.529 (0.532)	Data 0.000 (0.010)	Loss 0.0695 (0.0784)	Prec@1 100.000 (97.737)	Prec@5 100.000 (99.892)
Epoch: [6][290/596], lr: 0.00025	Time 0.518 (0.532)	Data 0.000 (0.010)	Loss 0.0068 (0.0781)	Prec@1 100.000 (97.745)	Prec@5 100.000 (99.893)
Epoch: [6][291/596], lr: 0.00025	Time 0.507 (0.532)	Data 0.000 (0.010)	Loss 0.3480 (0.0790)	Prec@1 93.750 (97.731)	Prec@5 100.000 (99.893)
Epoch: [6][292/596], lr: 0.00025	Time 0.529 (0.531)	Data 0.000 (0.009)	Loss 0.1151 (0.0792)	Prec@1 93.750 (97.718)	Prec@5 100.000 (99.893)
Epoch: [6][293/596], lr: 0.00025	Time 0.516 (0.531)	Data 0.000 (0.009)	Loss 0.0589 (0.0791)	Prec@1 93.750 (97.704)	Prec@5 100.000 (99.894)
Epoch: [6][294/596], lr: 0.00025	Time 0.529 (0.531)	Data 0.000 (0.009)	Loss 0.0013 (0.0788)	Prec@1 100.000 (97.712)	Prec@5 100.000 (99.894)
Epoch: [6][295/596], lr: 0.00025	Time 0.506 (0.531)	Data 0.000 (0.009)	Loss 0.0274 (0.0787)	Prec@1 100.000 (97.720)	Prec@5 100.000 (99.894)
Epoch: [6][296/596], lr: 0.00025	Time 0.525 (0.531)	Data 0.000 (0.009)	Loss 0.0025 (0.0784)	Prec@1 100.000 (97.727)	Prec@5 100.000 (99.895)
Epoch: [6][297/596], lr: 0.00025	Time 0.512 (0.531)	Data 0.000 (0.009)	Loss 0.0316 (0.0783)	Prec@1 100.000 (97.735)	Prec@5 100.000 (99.895)
Epoch: [6][298/596], lr: 0.00025	Time 0.506 (0.531)	Data 0.000 (0.009)	Loss 0.1977 (0.0787)	Prec@1 93.750 (97.722)	Prec@5 100.000 (99.895)
Epoch: [6][299/596], lr: 0.00025	Time 0.531 (0.531)	Data 0.000 (0.009)	Loss 0.0138 (0.0784)	Prec@1 100.000 (97.729)	Prec@5 100.000 (99.896)
Epoch: [6][300/596], lr: 0.00025	Time 0.508 (0.531)	Data 0.000 (0.009)	Loss 0.1455 (0.0787)	Prec@1 93.750 (97.716)	Prec@5 100.000 (99.896)
Epoch: [6][301/596], lr: 0.00025	Time 0.552 (0.531)	Data 0.000 (0.009)	Loss 0.2468 (0.0792)	Prec@1 87.500 (97.682)	Prec@5 100.000 (99.897)
Epoch: [6][302/596], lr: 0.00025	Time 0.506 (0.531)	Data 0.000 (0.009)	Loss 0.0222 (0.0790)	Prec@1 100.000 (97.690)	Prec@5 100.000 (99.897)
Epoch: [6][303/596], lr: 0.00025	Time 0.548 (0.531)	Data 0.000 (0.009)	Loss 0.0187 (0.0788)	Prec@1 100.000 (97.697)	Prec@5 100.000 (99.897)
Epoch: [6][304/596], lr: 0.00025	Time 0.506 (0.531)	Data 0.000 (0.009)	Loss 0.0004 (0.0786)	Prec@1 100.000 (97.705)	Prec@5 100.000 (99.898)
Epoch: [6][305/596], lr: 0.00025	Time 0.506 (0.531)	Data 0.000 (0.009)	Loss 0.1024 (0.0786)	Prec@1 100.000 (97.712)	Prec@5 100.000 (99.898)
Epoch: [6][306/596], lr: 0.00025	Time 0.532 (0.531)	Data 0.000 (0.009)	Loss 0.0089 (0.0784)	Prec@1 100.000 (97.720)	Prec@5 100.000 (99.898)
Epoch: [6][307/596], lr: 0.00025	Time 0.516 (0.531)	Data 0.000 (0.009)	Loss 0.0027 (0.0782)	Prec@1 100.000 (97.727)	Prec@5 100.000 (99.899)
Epoch: [6][308/596], lr: 0.00025	Time 0.506 (0.531)	Data 0.000 (0.009)	Loss 0.0451 (0.0781)	Prec@1 100.000 (97.735)	Prec@5 100.000 (99.899)
Epoch: [6][309/596], lr: 0.00025	Time 0.549 (0.531)	Data 0.000 (0.009)	Loss 0.0212 (0.0779)	Prec@1 100.000 (97.742)	Prec@5 100.000 (99.899)
Epoch: [6][310/596], lr: 0.00025	Time 0.506 (0.531)	Data 0.000 (0.009)	Loss 0.0141 (0.0777)	Prec@1 100.000 (97.749)	Prec@5 100.000 (99.900)
Epoch: [6][311/596], lr: 0.00025	Time 0.551 (0.531)	Data 0.000 (0.009)	Loss 0.0208 (0.0775)	Prec@1 100.000 (97.756)	Prec@5 100.000 (99.900)
Epoch: [6][312/596], lr: 0.00025	Time 0.507 (0.531)	Data 0.000 (0.009)	Loss 0.1731 (0.0778)	Prec@1 93.750 (97.744)	Prec@5 100.000 (99.900)
Epoch: [6][313/596], lr: 0.00025	Time 0.552 (0.531)	Data 0.000 (0.009)	Loss 0.0006 (0.0776)	Prec@1 100.000 (97.751)	Prec@5 100.000 (99.900)
Epoch: [6][314/596], lr: 0.00025	Time 0.506 (0.531)	Data 0.000 (0.009)	Loss 0.1370 (0.0777)	Prec@1 93.750 (97.738)	Prec@5 100.000 (99.901)
Epoch: [6][315/596], lr: 0.00025	Time 0.532 (0.531)	Data 0.000 (0.009)	Loss 0.0001 (0.0775)	Prec@1 100.000 (97.745)	Prec@5 100.000 (99.901)
Epoch: [6][316/596], lr: 0.00025	Time 0.506 (0.531)	Data 0.000 (0.009)	Loss 0.0696 (0.0775)	Prec@1 93.750 (97.733)	Prec@5 100.000 (99.901)
Epoch: [6][317/596], lr: 0.00025	Time 0.528 (0.531)	Data 0.000 (0.009)	Loss 0.0729 (0.0775)	Prec@1 93.750 (97.720)	Prec@5 100.000 (99.902)
Epoch: [6][318/596], lr: 0.00025	Time 0.517 (0.531)	Data 0.000 (0.009)	Loss 0.1267 (0.0776)	Prec@1 93.750 (97.708)	Prec@5 100.000 (99.902)
Epoch: [6][319/596], lr: 0.00025	Time 0.506 (0.531)	Data 0.000 (0.009)	Loss 0.0387 (0.0775)	Prec@1 100.000 (97.715)	Prec@5 100.000 (99.902)
Epoch: [6][320/596], lr: 0.00025	Time 0.528 (0.531)	Data 0.000 (0.009)	Loss 0.0107 (0.0773)	Prec@1 100.000 (97.722)	Prec@5 100.000 (99.903)
Epoch: [6][321/596], lr: 0.00025	Time 0.506 (0.531)	Data 0.000 (0.009)	Loss 0.0002 (0.0770)	Prec@1 100.000 (97.729)	Prec@5 100.000 (99.903)
Epoch: [6][322/596], lr: 0.00025	Time 0.530 (0.531)	Data 0.000 (0.009)	Loss 0.0995 (0.0771)	Prec@1 93.750 (97.717)	Prec@5 100.000 (99.903)
Epoch: [6][323/596], lr: 0.00025	Time 0.507 (0.530)	Data 0.000 (0.009)	Loss 0.0357 (0.0770)	Prec@1 100.000 (97.724)	Prec@5 100.000 (99.904)
Epoch: [6][324/596], lr: 0.00025	Time 0.529 (0.530)	Data 0.000 (0.009)	Loss 0.0965 (0.0770)	Prec@1 93.750 (97.712)	Prec@5 100.000 (99.904)
Epoch: [6][325/596], lr: 0.00025	Time 0.506 (0.530)	Data 0.000 (0.009)	Loss 0.0073 (0.0768)	Prec@1 100.000 (97.719)	Prec@5 100.000 (99.904)
Epoch: [6][326/596], lr: 0.00025	Time 0.550 (0.530)	Data 0.000 (0.009)	Loss 0.0819 (0.0768)	Prec@1 93.750 (97.706)	Prec@5 100.000 (99.904)
Epoch: [6][327/596], lr: 0.00025	Time 0.506 (0.530)	Data 0.000 (0.009)	Loss 0.0336 (0.0767)	Prec@1 100.000 (97.713)	Prec@5 100.000 (99.905)
Epoch: [6][328/596], lr: 0.00025	Time 0.532 (0.530)	Data 0.000 (0.008)	Loss 0.1243 (0.0769)	Prec@1 100.000 (97.720)	Prec@5 100.000 (99.905)
Epoch: [6][329/596], lr: 0.00025	Time 0.507 (0.530)	Data 0.000 (0.008)	Loss 0.0237 (0.0767)	Prec@1 100.000 (97.727)	Prec@5 100.000 (99.905)
Epoch: [6][330/596], lr: 0.00025	Time 0.531 (0.530)	Data 0.000 (0.008)	Loss 0.0878 (0.0767)	Prec@1 100.000 (97.734)	Prec@5 100.000 (99.906)
Epoch: [6][331/596], lr: 0.00025	Time 0.505 (0.530)	Data 0.000 (0.008)	Loss 0.0995 (0.0768)	Prec@1 93.750 (97.722)	Prec@5 100.000 (99.906)
Epoch: [6][332/596], lr: 0.00025	Time 0.531 (0.530)	Data 0.000 (0.008)	Loss 0.0561 (0.0767)	Prec@1 100.000 (97.729)	Prec@5 100.000 (99.906)
Epoch: [6][333/596], lr: 0.00025	Time 0.506 (0.530)	Data 0.000 (0.008)	Loss 0.0056 (0.0765)	Prec@1 100.000 (97.736)	Prec@5 100.000 (99.906)
Epoch: [6][334/596], lr: 0.00025	Time 0.532 (0.530)	Data 0.000 (0.008)	Loss 0.0280 (0.0764)	Prec@1 100.000 (97.743)	Prec@5 100.000 (99.907)
Epoch: [6][335/596], lr: 0.00025	Time 0.517 (0.530)	Data 0.000 (0.008)	Loss 0.0045 (0.0762)	Prec@1 100.000 (97.749)	Prec@5 100.000 (99.907)
Epoch: [6][336/596], lr: 0.00025	Time 0.508 (0.530)	Data 0.000 (0.008)	Loss 0.1731 (0.0765)	Prec@1 93.750 (97.737)	Prec@5 100.000 (99.907)
Epoch: [6][337/596], lr: 0.00025	Time 0.550 (0.530)	Data 0.000 (0.008)	Loss 0.0441 (0.0764)	Prec@1 100.000 (97.744)	Prec@5 100.000 (99.908)
Epoch: [6][338/596], lr: 0.00025	Time 0.506 (0.530)	Data 0.000 (0.008)	Loss 0.0153 (0.0762)	Prec@1 100.000 (97.751)	Prec@5 100.000 (99.908)
Epoch: [6][339/596], lr: 0.00025	Time 0.549 (0.530)	Data 0.000 (0.008)	Loss 0.2964 (0.0768)	Prec@1 93.750 (97.739)	Prec@5 93.750 (99.890)
Epoch: [6][340/596], lr: 0.00025	Time 0.506 (0.530)	Data 0.000 (0.008)	Loss 0.0254 (0.0767)	Prec@1 100.000 (97.746)	Prec@5 100.000 (99.890)
Epoch: [6][341/596], lr: 0.00025	Time 0.532 (0.530)	Data 0.000 (0.008)	Loss 0.1486 (0.0769)	Prec@1 93.750 (97.734)	Prec@5 100.000 (99.890)
Epoch: [6][342/596], lr: 0.00025	Time 0.517 (0.530)	Data 0.000 (0.008)	Loss 0.2246 (0.0773)	Prec@1 93.750 (97.722)	Prec@5 100.000 (99.891)
Epoch: [6][343/596], lr: 0.00025	Time 0.507 (0.530)	Data 0.000 (0.008)	Loss 0.0688 (0.0773)	Prec@1 93.750 (97.711)	Prec@5 100.000 (99.891)
Epoch: [6][344/596], lr: 0.00025	Time 0.552 (0.530)	Data 0.000 (0.008)	Loss 0.0620 (0.0772)	Prec@1 100.000 (97.717)	Prec@5 100.000 (99.891)
Epoch: [6][345/596], lr: 0.00025	Time 0.508 (0.530)	Data 0.000 (0.008)	Loss 0.2369 (0.0777)	Prec@1 93.750 (97.706)	Prec@5 100.000 (99.892)
Epoch: [6][346/596], lr: 0.00025	Time 0.551 (0.530)	Data 0.000 (0.008)	Loss 0.0316 (0.0776)	Prec@1 100.000 (97.713)	Prec@5 100.000 (99.892)
Epoch: [6][347/596], lr: 0.00025	Time 0.506 (0.530)	Data 0.000 (0.008)	Loss 0.0649 (0.0775)	Prec@1 100.000 (97.719)	Prec@5 100.000 (99.892)
Epoch: [6][348/596], lr: 0.00025	Time 0.506 (0.530)	Data 0.000 (0.008)	Loss 0.0064 (0.0773)	Prec@1 100.000 (97.726)	Prec@5 100.000 (99.893)
Epoch: [6][349/596], lr: 0.00025	Time 0.506 (0.530)	Data 0.000 (0.008)	Loss 0.2593 (0.0779)	Prec@1 87.500 (97.696)	Prec@5 100.000 (99.893)
Epoch: [6][350/596], lr: 0.00025	Time 0.529 (0.530)	Data 0.000 (0.008)	Loss 0.5077 (0.0791)	Prec@1 87.500 (97.667)	Prec@5 100.000 (99.893)
Epoch: [6][351/596], lr: 0.00025	Time 0.506 (0.530)	Data 0.000 (0.008)	Loss 0.1226 (0.0792)	Prec@1 93.750 (97.656)	Prec@5 100.000 (99.893)
Epoch: [6][352/596], lr: 0.00025	Time 0.530 (0.530)	Data 0.000 (0.008)	Loss 0.0808 (0.0792)	Prec@1 93.750 (97.645)	Prec@5 100.000 (99.894)
Epoch: [6][353/596], lr: 0.00025	Time 0.506 (0.530)	Data 0.000 (0.008)	Loss 0.1133 (0.0793)	Prec@1 93.750 (97.634)	Prec@5 100.000 (99.894)
Epoch: [6][354/596], lr: 0.00025	Time 0.529 (0.530)	Data 0.000 (0.008)	Loss 0.0254 (0.0792)	Prec@1 100.000 (97.641)	Prec@5 100.000 (99.894)
Epoch: [6][355/596], lr: 0.00025	Time 0.507 (0.530)	Data 0.000 (0.008)	Loss 0.0288 (0.0790)	Prec@1 100.000 (97.647)	Prec@5 100.000 (99.895)
Epoch: [6][356/596], lr: 0.00025	Time 0.550 (0.530)	Data 0.000 (0.008)	Loss 0.0214 (0.0789)	Prec@1 100.000 (97.654)	Prec@5 100.000 (99.895)
Epoch: [6][357/596], lr: 0.00025	Time 0.506 (0.530)	Data 0.000 (0.008)	Loss 0.0443 (0.0788)	Prec@1 100.000 (97.661)	Prec@5 100.000 (99.895)
Epoch: [6][358/596], lr: 0.00025	Time 0.550 (0.530)	Data 0.000 (0.008)	Loss 0.0034 (0.0785)	Prec@1 100.000 (97.667)	Prec@5 100.000 (99.896)
Epoch: [6][359/596], lr: 0.00025	Time 0.506 (0.530)	Data 0.000 (0.008)	Loss 0.0857 (0.0786)	Prec@1 93.750 (97.656)	Prec@5 100.000 (99.896)
Epoch: [6][360/596], lr: 0.00025	Time 0.529 (0.530)	Data 0.000 (0.008)	Loss 0.0082 (0.0784)	Prec@1 100.000 (97.663)	Prec@5 100.000 (99.896)
Epoch: [6][361/596], lr: 0.00025	Time 0.509 (0.529)	Data 0.000 (0.008)	Loss 0.5385 (0.0796)	Prec@1 93.750 (97.652)	Prec@5 93.750 (99.879)
Epoch: [6][362/596], lr: 0.00025	Time 0.528 (0.529)	Data 0.000 (0.008)	Loss 0.0043 (0.0794)	Prec@1 100.000 (97.658)	Prec@5 100.000 (99.879)
Epoch: [6][363/596], lr: 0.00025	Time 0.507 (0.529)	Data 0.000 (0.008)	Loss 0.0015 (0.0792)	Prec@1 100.000 (97.665)	Prec@5 100.000 (99.880)
Epoch: [6][364/596], lr: 0.00025	Time 0.530 (0.529)	Data 0.000 (0.008)	Loss 0.0044 (0.0790)	Prec@1 100.000 (97.671)	Prec@5 100.000 (99.880)
Epoch: [6][365/596], lr: 0.00025	Time 0.529 (0.529)	Data 0.000 (0.008)	Loss 0.0419 (0.0789)	Prec@1 100.000 (97.678)	Prec@5 100.000 (99.880)
Epoch: [6][366/596], lr: 0.00025	Time 0.505 (0.529)	Data 0.000 (0.008)	Loss 0.0141 (0.0787)	Prec@1 100.000 (97.684)	Prec@5 100.000 (99.881)
Epoch: [6][367/596], lr: 0.00025	Time 0.530 (0.529)	Data 0.000 (0.008)	Loss 0.2140 (0.0791)	Prec@1 87.500 (97.656)	Prec@5 100.000 (99.881)
Epoch: [6][368/596], lr: 0.00025	Time 0.506 (0.529)	Data 0.000 (0.008)	Loss 0.0088 (0.0789)	Prec@1 100.000 (97.663)	Prec@5 100.000 (99.881)
Epoch: [6][369/596], lr: 0.00025	Time 0.547 (0.529)	Data 0.000 (0.008)	Loss 0.3022 (0.0795)	Prec@1 93.750 (97.652)	Prec@5 100.000 (99.882)
Epoch: [6][370/596], lr: 0.00025	Time 0.507 (0.529)	Data 0.000 (0.008)	Loss 0.1154 (0.0796)	Prec@1 93.750 (97.642)	Prec@5 100.000 (99.882)
Epoch: [6][371/596], lr: 0.00025	Time 0.529 (0.529)	Data 0.000 (0.008)	Loss 0.0017 (0.0794)	Prec@1 100.000 (97.648)	Prec@5 100.000 (99.882)
Epoch: [6][372/596], lr: 0.00025	Time 0.506 (0.529)	Data 0.000 (0.008)	Loss 0.1129 (0.0795)	Prec@1 93.750 (97.637)	Prec@5 100.000 (99.883)
Epoch: [6][373/596], lr: 0.00025	Time 0.528 (0.529)	Data 0.000 (0.008)	Loss 0.0067 (0.0793)	Prec@1 100.000 (97.644)	Prec@5 100.000 (99.883)
Epoch: [6][374/596], lr: 0.00025	Time 0.506 (0.529)	Data 0.000 (0.007)	Loss 0.0930 (0.0793)	Prec@1 100.000 (97.650)	Prec@5 100.000 (99.883)
Epoch: [6][375/596], lr: 0.00025	Time 0.527 (0.529)	Data 0.000 (0.007)	Loss 0.0526 (0.0793)	Prec@1 100.000 (97.656)	Prec@5 100.000 (99.884)
Epoch: [6][376/596], lr: 0.00025	Time 0.506 (0.529)	Data 0.000 (0.007)	Loss 0.0868 (0.0793)	Prec@1 100.000 (97.662)	Prec@5 100.000 (99.884)
Epoch: [6][377/596], lr: 0.00025	Time 0.529 (0.529)	Data 0.000 (0.007)	Loss 0.0143 (0.0791)	Prec@1 100.000 (97.669)	Prec@5 100.000 (99.884)
Epoch: [6][378/596], lr: 0.00025	Time 0.506 (0.529)	Data 0.000 (0.007)	Loss 0.0190 (0.0790)	Prec@1 100.000 (97.675)	Prec@5 100.000 (99.885)
Epoch: [6][379/596], lr: 0.00025	Time 0.530 (0.529)	Data 0.000 (0.007)	Loss 0.1321 (0.0791)	Prec@1 93.750 (97.664)	Prec@5 100.000 (99.885)
Epoch: [6][380/596], lr: 0.00025	Time 0.506 (0.529)	Data 0.000 (0.007)	Loss 0.0015 (0.0789)	Prec@1 100.000 (97.671)	Prec@5 100.000 (99.885)
Epoch: [6][381/596], lr: 0.00025	Time 0.506 (0.529)	Data 0.000 (0.007)	Loss 0.1299 (0.0790)	Prec@1 93.750 (97.660)	Prec@5 100.000 (99.885)
Epoch: [6][382/596], lr: 0.00025	Time 0.533 (0.529)	Data 0.000 (0.007)	Loss 0.0010 (0.0788)	Prec@1 100.000 (97.666)	Prec@5 100.000 (99.886)
Epoch: [6][383/596], lr: 0.00025	Time 0.506 (0.529)	Data 0.000 (0.007)	Loss 0.0036 (0.0786)	Prec@1 100.000 (97.673)	Prec@5 100.000 (99.886)
Epoch: [6][384/596], lr: 0.00025	Time 0.530 (0.529)	Data 0.000 (0.007)	Loss 0.0325 (0.0785)	Prec@1 100.000 (97.679)	Prec@5 100.000 (99.886)
Epoch: [6][385/596], lr: 0.00025	Time 0.519 (0.529)	Data 0.000 (0.007)	Loss 0.1639 (0.0787)	Prec@1 93.750 (97.668)	Prec@5 100.000 (99.887)
Epoch: [6][386/596], lr: 0.00025	Time 0.506 (0.529)	Data 0.000 (0.007)	Loss 0.1017 (0.0788)	Prec@1 93.750 (97.658)	Prec@5 100.000 (99.887)
Epoch: [6][387/596], lr: 0.00025	Time 0.529 (0.529)	Data 0.000 (0.007)	Loss 0.0170 (0.0786)	Prec@1 100.000 (97.664)	Prec@5 100.000 (99.887)
Epoch: [6][388/596], lr: 0.00025	Time 0.530 (0.529)	Data 0.000 (0.007)	Loss 0.0484 (0.0785)	Prec@1 93.750 (97.654)	Prec@5 100.000 (99.888)
Epoch: [6][389/596], lr: 0.00025	Time 0.505 (0.529)	Data 0.000 (0.007)	Loss 0.1548 (0.0787)	Prec@1 93.750 (97.644)	Prec@5 100.000 (99.888)
Epoch: [6][390/596], lr: 0.00025	Time 0.528 (0.529)	Data 0.000 (0.007)	Loss 0.0207 (0.0786)	Prec@1 100.000 (97.650)	Prec@5 100.000 (99.888)
Epoch: [6][391/596], lr: 0.00025	Time 0.507 (0.529)	Data 0.000 (0.007)	Loss 0.6280 (0.0800)	Prec@1 87.500 (97.624)	Prec@5 87.500 (99.857)
Epoch: [6][392/596], lr: 0.00025	Time 0.528 (0.529)	Data 0.000 (0.007)	Loss 0.1741 (0.0802)	Prec@1 93.750 (97.615)	Prec@5 100.000 (99.857)
Epoch: [6][393/596], lr: 0.00025	Time 0.506 (0.529)	Data 0.000 (0.007)	Loss 0.0010 (0.0800)	Prec@1 100.000 (97.621)	Prec@5 100.000 (99.857)
Epoch: [6][394/596], lr: 0.00025	Time 0.526 (0.529)	Data 0.000 (0.007)	Loss 0.0017 (0.0798)	Prec@1 100.000 (97.627)	Prec@5 100.000 (99.858)
Epoch: [6][395/596], lr: 0.00025	Time 0.505 (0.529)	Data 0.000 (0.007)	Loss 0.0086 (0.0797)	Prec@1 100.000 (97.633)	Prec@5 100.000 (99.858)
